Delta Averaged,Theta Averaged,Alpha Averaged,Beta Averaged,Gamma Averaged,Mean Delta 10sec,Median Delta 10sec,Sum Delta 10sec,STDEV Delta 10sec,Relaxed,Time Averaged,Funny/Happy
0.0602477551,0.397154816,0.150390819,0.208758629,0.183447971,0.04577165321,0.0476567552,5.996086571,0.02014115742,1,462.317138,0
0.0646813142,0.431573044,0.154299256,0.190164209,0.159282165,0.04613613159,0.048523578,6.043833238,0.02004710004,1,462.4440513,0
0.0699130643,0.466913689,0.15526237,0.17093808,0.136972802,0.04651740528,0.0485366157,6.093780092,0.02002049776,1,462.5731094,0
0.0759026439,0.499503075,0.151939983,0.153130293,0.1195240121,0.04692072666,0.0489038661,6.146615192,0.02007657067,1,462.7162544,0
0.0836374546,0.520723697,0.139095496,0.143310246,0.1132330705,0.04736301847,0.0490650119,6.20455542,0.02024294452,1,462.9618657,0
0.091781307,0.512481067,0.1203397326,0.150849298,0.124548586,0.04785742148,0.0490673602,6.269322214,0.02053100584,1,463.1770493,0
0.0929460716,0.491315157,0.1090462957,0.163761502,0.142930982,0.04836444437,0.0494054128,6.335742212,0.02081829255,1,463.3662954,0
0.0903771455,0.465399844,0.1044357164,0.178321738,0.161465567,0.04885248325,0.0496021473,6.399675306,0.02104857591,1,463.5449164,0
0.0853323965,0.434556449,0.1065414489,0.19347849,0.180091219,0.04929571703,0.0497332285,6.45773893,0.02120136479,1,463.7374722,0
0.0807683886,0.411433199,0.1127253744,0.203840877,0.191232154,0.0496881875,0.0500754822,6.509152563,0.02130500695,1,463.912402,0
0.078284629,0.408440376,0.1201707435,0.206072492,0.187031786,0.05003341498,0.0503995333,6.554377362,0.02139968963,1,464.0909095,0
0.0776864363,0.416557927,0.12613112,0.203434889,0.176189625,0.05033727619,0.0513553133,6.594183181,0.02150813383,1,464.2996212,0
0.077862244,0.421654099,0.1256522604,0.205453548,0.16937785,0.0506020896,0.0536028004,6.628873738,0.02163243085,1,464.4919532,0
0.0789800721,0.409489816,0.1166707575,0.220976817,0.173882536,0.0508344824,0.0539023629,6.659317194,0.02177313752,1,464.6751656,0
0.0782560384,0.382243432,0.1129959881,0.243387611,0.183116935,0.05102267505,0.0540762812,6.683970432,0.02190340259,1,464.8650761,0
0.0694735374,0.361433923,0.1209698801,0.256971614,0.191151065,0.05111045828,0.0540762812,6.695470035,0.02195445998,1,465.0420204,0
0.0605654818,0.34451833,0.130995699,0.267919551,0.196000955,0.0511058263,0.0540762812,6.694863246,0.02195238471,1,465.2436286,0
0.0534741812,0.330443934,0.138940496,0.280189602,0.196951799,0.05103928364,0.0539023629,6.686146156,0.02193172575,1,465.4334879,0
0.0442604888,0.322688546,0.147133904,0.290300977,0.195616103,0.0509257648,0.0534741812,6.671275189,0.02192800421,1,465.6081825,0
0.035180263,0.32144184,0.153060596,0.300100865,0.19021642,0.0507610192,0.0513553133,6.649693515,0.02196486046,1,465.7801149,0
0.0275320777,0.32154429,0.153579878,0.311993475,0.185350292,0.05054436342,0.0503995333,6.621311608,0.02205343928,1,465.962382,0
0.0227533515,0.312890933,0.148698047,0.327722262,0.187935435,0.05030446445,0.0500754822,6.589884843,0.02218412917,1,466.1629038,0
0.0203068776,0.297697036,0.139285475,0.345723125,0.196987484,0.05006745349,0.0497332285,6.558836407,0.0223381389,1,466.3620835,0
0.0174034138,0.284514647,0.13105275,0.359978149,0.207051052,0.04982066101,0.0496021473,6.526506592,0.0225197123,1,466.5591874,0
0.01536806945,0.267041587,0.128275765,0.367302764,0.222011802,0.04956083396,0.0496021473,6.492469249,0.02272000682,1,466.7545171,0
0.0141065771,0.23686317,0.133618893,0.375350671,0.240060672,0.04928626217,0.0490673602,6.456500344,0.02293011048,1,466.9515901,0
0.0133673733,0.2019231,0.143624178,0.390382651,0.250702712,0.04900357392,0.0490650119,6.419468184,0.02314355772,1,467.1590258,0
0.0127667246,0.176378421,0.151644818,0.400261852,0.258948196,0.04872646983,0.0489038661,6.383167548,0.02335910306,1,467.3715542,0
0.01193034395,0.156150535,0.153081946,0.40782582,0.27101136,0.04846449628,0.0489038661,6.348849012,0.02357851472,1,467.4974524,0
0.0110333418,0.142580048,0.14822082,0.409098312,0.289067499,0.04821414323,0.0489038661,6.316052764,0.0238011675,1,467.625207,0
0.0101988573,0.132313403,0.142114412,0.405030981,0.310342347,0.04796073535,0.0489038661,6.282856331,0.02402850119,1,467.7572545,0
0.00962108705,0.126478095,0.136641729,0.400549418,0.326709669,0.04769712969,0.0489038661,6.24832399,0.02425890529,1,467.8757378,0
0.00952659105,0.127975197,0.134255659,0.396622178,0.331620366,0.04742785787,0.0489038661,6.213049381,0.02448600673,1,468.001006,0
0.0098960435,0.136351946,0.136767185,0.392035328,0.324949503,0.04715401051,0.0489038661,6.177175377,0.02470432119,1,468.1376493,0
0.01050016265,0.148088893,0.141324324,0.38400118,0.316085436,0.04686085247,0.048523578,6.138771674,0.02491039902,1,468.2843532,0
0.01109569135,0.158185634,0.142900639,0.375362954,0.312455087,0.04653408399,0.0476567552,6.095965002,0.02509738161,1,468.4156266,0
0.01173013705,0.160301796,0.139939237,0.370849745,0.317179091,0.04616754212,0.0471741566,6.047948018,0.02525307954,1,468.556031,0
0.0126568848,0.15133667,0.137532089,0.369344492,0.329129844,0.04576248661,0.0465564076,5.994885747,0.02536238111,1,468.6878052,0
0.0139802202,0.143126937,0.136869032,0.364997853,0.341025955,0.04532604304,0.0442604888,5.937711638,0.0254139517,1,468.8209222,0
0.01600699485,0.14666347,0.135149602,0.353611229,0.348568704,0.04488080785,0.0442426021,5.879385828,0.02541277813,1,468.9701797,0
0.0192047734,0.157417797,0.132859426,0.338455879,0.352062137,0.04446640269,0.0439334495,5.825098752,0.02538524378,1,469.1058096,0
0.0238563724,0.174857112,0.131523044,0.320401866,0.349361624,0.04411840597,0.0434361339,5.779511182,0.02535265268,1,469.2445487,0
0.0300539253,0.196362832,0.135071001,0.297450331,0.341061895,0.04385225271,0.0411578215,5.744645105,0.0253155825,1,469.3785795,0
0.0375920939,0.216254361,0.141839921,0.274123651,0.330189977,0.04366360975,0.0410306741,5.719932877,0.02526905712,1,469.5123282,0
0.0458229877,0.238858756,0.153303464,0.253171068,0.308843711,0.04354974904,0.0410306741,5.705017124,0.02522509231,1,469.6476669,0
0.055298636,0.268169341,0.166755823,0.234016089,0.275760099,0.04352633829,0.0410306741,5.701950316,0.02521265653,1,469.7905219,0
0.0660776826,0.299463236,0.178512982,0.215553642,0.240392462,0.04361790175,0.0410306741,5.713945129,0.02527299728,1,469.9314749,0
0.0774822061,0.325753955,0.185415698,0.200221268,0.211126866,0.04383895998,0.0410306741,5.742903757,0.02544231708,1,470.0652624,0
0.0889005535,0.338651343,0.185460305,0.194365705,0.192622089,0.04418222031,0.0410306741,5.787870861,0.02574514109,1,470.2010717,0
0.1002208674,0.332745674,0.182415252,0.201161051,0.183457171,0.04464218744,0.0411578215,5.848126554,0.02620340972,1,470.3359114,0
0.1080946495,0.320768766,0.177788376,0.214417417,0.17893076,0.04519380411,0.0434361339,5.920388338,0.02677099155,1,470.472641,0
0.1118266196,0.307272876,0.171911471,0.229120259,0.179868781,0.04577629519,0.0442426021,5.99669467,0.02738206683,1,470.6117654,0
0.1129375482,0.298338208,0.171193875,0.235056981,0.182473409,0.04634374088,0.0442604888,6.071030055,0.02799561372,1,470.7546864,0
0.115738092,0.301552555,0.179565472,0.221074055,0.182069828,0.04689566422,0.0458229877,6.143332013,0.02864306696,1,470.8918161,0
0.1212190982,0.31531214,0.191335816,0.194855321,0.177277633,0.04744645877,0.0458229877,6.215486099,0.02936963525,1,471.0282614,0
0.1272666156,0.339769645,0.19936496,0.167562577,0.166036206,0.04799810481,0.0458229877,6.28775173,0.0301801174,1,471.1619832,0
0.133596476,0.366018751,0.201498217,0.145472816,0.153413753,0.04855520413,0.0458229877,6.360731741,0.03107513652,1,471.2934819,0
0.139795744,0.388977026,0.197113591,0.131233169,0.142880466,0.04912970813,0.0458229877,6.435991765,0.03205314773,1,471.4243438,0
0.144524815,0.403712916,0.186528089,0.12600145,0.139232765,0.04975124284,0.0458229877,6.517412812,0.03309855939,1,471.5615851,0
0.144241545,0.406618177,0.173319077,0.130575184,0.145245991,0.05043178351,0.0458229877,6.606563639,0.03411024421,1,471.6950965,0
0.13346154,0.400281578,0.1632937,0.144330391,0.158632803,0.05109518146,0.0458229877,6.693468772,0.03487090567,1,471.8357092,0
0.1163631982,0.383709787,0.159440781,0.16444284,0.176043411,0.05168778755,0.0471741566,6.771100169,0.03531598723,1,471.9734499,0
0.1019329117,0.358737972,0.157822488,0.187641076,0.193865554,0.05222866103,0.0476567552,6.841954595,0.03553979026,1,472.1056909,0
0.092530542,0.339702878,0.150491414,0.210475715,0.20679946,0.0527392984,0.0496021473,6.90884809,0.03563521803,1,472.2376404,0
0.0888547494,0.327040664,0.140539104,0.229382795,0.21418269,0.05324284946,0.0534741812,6.974813279,0.03567621934,1,472.3733789,0
0.0900689573,0.31262527,0.137060173,0.242397629,0.217847969,0.0537673219,0.0540762812,7.043519168,0.03570895695,1,472.512107,0
0.0939673857,0.29577031,0.138773037,0.249957496,0.221531786,0.0543264697,0.0542255087,7.116767531,0.03576093133,1,472.6458292,0
0.099024906,0.276859147,0.143392852,0.255865408,0.224857708,0.05492060959,0.055298636,7.194599856,0.03585264711,1,472.7770445,0
0.103765676,0.264462555,0.147223195,0.260860944,0.22368761,0.05553773649,0.0557292131,7.27544348,0.03599312345,1,472.90981,0
0.1069100866,0.257228871,0.147796989,0.264557645,0.223506413,0.05616076106,0.0563178139,7.357059699,0.03617151658,1,473.0523352,0
0.104683624,0.264627278,0.140928036,0.26190634,0.227854713,0.05674902907,0.056979141,7.434122808,0.03633009012,1,473.1916915,0
0.0993910674,0.280865825,0.132935369,0.254666656,0.232141056,0.05728421458,0.057256329,7.504232111,0.03643858686,1,473.3468964,0
0.0947404788,0.302769034,0.125995896,0.246003597,0.230490994,0.057783078,0.0573000277,7.569583218,0.03650104612,1,473.5049994,0
0.0914103379,0.324243691,0.119753623,0.239121214,0.225471128,0.05827591938,0.0576154094,7.634145439,0.03651600594,1,473.6418634,0
0.0869967699,0.337660677,0.1164978033,0.236465361,0.222379389,0.05874403929,0.0585819144,7.695469147,0.03648789723,1,473.7774008,0
0.0784630338,0.337591003,0.118602893,0.24028558,0.225057496,0.05914517367,0.0602477551,7.74801775,0.03641297742,1,473.9024631,0
0.0692983744,0.332976181,0.128793892,0.24263604,0.22629552,0.05947561952,0.0602854416,7.791306157,0.03630622762,1,474.0436845,0
0.0668528515,0.338800508,0.141219439,0.235353885,0.217773301,0.05978926778,0.0605654818,7.832394079,0.03619005465,1,474.1766303,0
0.067202193,0.35243373,0.151823001,0.22478053,0.203760525,0.06011214607,0.0608456668,7.874691135,0.03606489869,1,474.3136641,0
0.0680173706,0.367559611,0.158438932,0.215989411,0.189994655,0.06045518596,0.0612196181,7.919629361,0.03592338354,1,474.4518062,0
0.0683858516,0.380282283,0.160686533,0.209755769,0.180889562,0.06082352546,0.0616997153,7.967881835,0.03575374181,1,474.5965396,0
0.0674241318,0.38737179,0.15926609,0.207228741,0.178709267,0.06121456307,0.0618946596,8.019107763,0.03554141943,1,474.7347748,0
0.0628614867,0.381123093,0.156786209,0.212763718,0.186465484,0.06159663887,0.0622641638,8.069159692,0.03528516451,1,474.871359,0
0.0528162001,0.364227804,0.155280609,0.225101209,0.202574182,0.06191822363,0.0622641638,8.111287295,0.03500851416,1,475.0040728,0
0.0436199213,0.349556738,0.157286337,0.232470554,0.217066439,0.06217346484,0.0622641638,8.144723894,0.03474935326,1,475.1365083,0
0.0377687526,0.341522555,0.162013959,0.234411756,0.224282983,0.06238012726,0.0622641638,8.171796671,0.03452060086,1,475.2764347,0
0.034386574,0.33671605,0.16700244,0.234446663,0.22744828,0.06255177463,0.0622641638,8.194282477,0.0343230085,1,475.4158638,0
0.0330134065,0.327981196,0.169142692,0.236254015,0.233608701,0.06270104062,0.0622641638,8.213836321,0.03414995324,1,475.5492079,0
0.0326691176,0.311288186,0.168153783,0.243958699,0.243930232,0.0628353093,0.0622641638,8.231425519,0.033995508,1,475.6820548,0
0.0325542583,0.282996789,0.168372873,0.25738908,0.258686996,0.06295743026,0.0622641638,8.247423364,0.03385643281,1,475.8121042,0
0.0317996981,0.248033829,0.172308689,0.273651405,0.27420638,0.06306424867,0.0622641638,8.261416576,0.03373473983,1,475.9452523,0
0.0312797349,0.218107457,0.17849772,0.287194902,0.28492019,0.06315042576,0.0622641638,8.272705774,0.03363814056,1,476.0793875,0
0.0307630947,0.203784473,0.182552054,0.295215768,0.287684611,0.06320428858,0.0622641638,8.279761804,0.03358009547,1,476.2193073,0
0.0303073303,0.206110368,0.179810549,0.296500887,0.287270887,0.06321639545,0.0622641638,8.281347804,0.03356785112,1,476.3617008,0
0.0310746907,0.216314588,0.172909199,0.291614001,0.28808752,0.06318917091,0.0622641638,8.277781389,0.0335926419,1,476.5024375,0
0.0328816618,0.227773891,0.167894945,0.28214026,0.289309228,0.06312696471,0.0622641638,8.269632377,0.03364149977,1,476.6325489,0
0.0358521775,0.2437428,0.17070568,0.267077665,0.282621654,0.06303685343,0.0622641638,8.257827799,0.03369901719,1,476.7623528,0
0.0401690965,0.271469581,0.179921055,0.245673677,0.262766581,0.06292955257,0.0622641638,8.243771387,0.03374962963,1,476.8957929,0
0.0449083984,0.304548268,0.191710202,0.223481369,0.235351765,0.06281217056,0.0622641638,8.228394344,0.03378561832,1,477.0296415,0
0.0493312373,0.337084209,0.200715517,0.203192053,0.209676983,0.06269785218,0.0618946596,8.213418636,0.03380585178,1,477.1685703,0
0.0532150668,0.364971497,0.204623048,0.186168677,0.191021744,0.06263308387,0.0618946596,8.204933987,0.03381590515,1,477.3048105,0
0.0566693896,0.385057333,0.203204774,0.173070633,0.181997902,0.06262860342,0.0618946596,8.204347048,0.0338166619,1,477.4459208,0
0.059584806,0.392847399,0.19577453,0.165607191,0.186186062,0.06264363698,0.0618946596,8.206316445,0.0338148538,1,477.583064,0
0.0604120095,0.383065634,0.180432433,0.167506112,0.208583815,0.06264032662,0.0618946596,8.205882787,0.03381505239,1,477.7189813,0
0.0588680781,0.356998199,0.163116565,0.179363329,0.241653836,0.06260319106,0.0612196181,8.201018029,0.03381651457,1,477.8490195,0
0.0534487363,0.323102618,0.157156517,0.194499086,0.271793012,0.06252894474,0.0605654818,8.19129176,0.03382592547,1,477.9757913,0
0.0478568727,0.288756427,0.156314335,0.209722128,0.297350233,0.06241896541,0.0604120095,8.176884469,0.03385020572,1,478.0988274,0
0.0430987737,0.263426499,0.156990693,0.223096063,0.313387968,0.06228063836,0.0602477551,8.158763625,0.03389214344,1,478.2366762,0
0.0380035341,0.244904771,0.160944187,0.234422553,0.321724953,0.06212355149,0.0602477551,8.138185245,0.03395704582,1,478.3882382,0
0.0326517039,0.22843838,0.165973319,0.245474084,0.327462515,0.06196000509,0.0602477551,8.116760667,0.03404757444,1,478.5267498,0
0.0291826192,0.216378626,0.168355378,0.254280651,0.331802716,0.06182266511,0.0602477551,8.09876913,0.03414382668,1,478.6660836,0
0.0279404706,0.211344721,0.167323271,0.261101306,0.332290252,0.06172807458,0.0602477551,8.086377769,0.03422089915,1,478.7978406,0
0.0279573562,0.210662796,0.163195275,0.268824217,0.329360343,0.06163807231,0.0602477551,8.074587472,0.03429457833,1,478.9311722,0
0.0277000567,0.212677184,0.157212178,0.27647393,0.325936622,0.06153534128,0.0602477551,8.061129708,0.03437645875,1,479.0685015,0
0.0271150241,0.213670047,0.156168488,0.281050892,0.321995528,0.06140459641,0.0602477551,8.04400213,0.03447516377,1,479.2051411,0
0.0282207769,0.213950111,0.156762227,0.282770845,0.318296044,0.06124137984,0.0602477551,8.022620759,0.03458191807,1,479.3379798,0
0.0307642749,0.219289037,0.155285892,0.281685628,0.312975165,0.06104631466,0.0602477551,7.99706722,0.03468182912,1,479.4827701,0
0.0340827563,0.228288728,0.150829137,0.279499305,0.307300076,0.06081640725,0.059584806,7.96694935,0.03476049534,1,479.6144158,0
0.0377004155,0.237516431,0.147160248,0.276734606,0.300888306,0.06055364582,0.0588680781,7.932527603,0.0348044481,1,479.7499502,0
0.0409909536,0.245408429,0.143956531,0.271985546,0.29765855,0.06026067126,0.0573000277,7.894147935,0.03480636824,1,479.8960481,0
0.0426247058,0.258729951,0.139541486,0.264689641,0.294414215,0.0599361414,0.056979141,7.851634523,0.03477080651,1,480.035923,0
0.0428225715,0.27163529,0.131918553,0.259963129,0.293660467,0.05957534116,0.0566693896,7.804369692,0.03470068617,1,480.1624821,0
0.0426087225,0.279485154,0.1214067786,0.257555496,0.298943837,0.05917211442,0.0557292131,7.751546989,0.03458754762,1,480.285754,0
0.0428228405,0.280243184,0.11045411,0.257755875,0.308723993,0.05872391918,0.055298636,7.692833412,0.03441433601,1,480.4133157,0
0.0433462257,0.282944747,0.1014328575,0.255542362,0.316733809,0.05827327583,0.0534741812,7.633799134,0.03422426272,1,480.548249,0
0.0431007391,0.289525012,0.0947969359,0.254916824,0.317660507,0.05792415802,0.0534487363,7.5880647,0.0341432762,1,480.6846433,0
0.0425059522,0.292603039,0.0908665324,0.261818232,0.31220626,0.05771102583,0.0532150668,7.560144384,0.03415177638,1,480.8245396,0
0.0414174569,0.290071562,0.0893338721,0.276463381,0.302713724,0.0575547113,0.0528162001,7.539667181,0.03417933187,1,480.9626543,0
0.0390158688,0.277303585,0.0916929787,0.299267249,0.292720322,0.05741513757,0.0493312373,7.521383022,0.0342176907,1,481.0989762,0
0.0347798495,0.26508508,0.0938194554,0.321203274,0.28511236,0.05725521877,0.0478568727,7.500433658,0.03427453755,1,481.2373787,0
0.0297086707,0.256273047,0.0945425505,0.33332434,0.286151405,0.05704704724,0.0458229877,7.473163188,0.03435893896,1,481.3795859,0
0.0252512431,0.247711647,0.0956337146,0.33604421,0.295359184,0.05677989829,0.0449083984,7.438166676,0.03446973574,1,481.5180316,0
0.0215358108,0.237216696,0.0978949606,0.335197544,0.308154978,0.0564505433,0.0442604888,7.395021173,0.03459953888,1,481.6580582,0
0.0188948663,0.22429308,0.1012369516,0.337252298,0.318322807,0.05606109141,0.0436199213,7.344002975,0.03473370919,1,481.795789,0
0.017823259,0.208981381,0.1038627808,0.344486895,0.324845687,0.05561773733,0.0433462257,7.28592359,0.03484897824,1,481.9427996,0
0.0184106484,0.19961152,0.1065328722,0.352728275,0.322716672,0.05511982278,0.0431007391,7.220696784,0.03491147623,1,482.0858223,0
0.0198618771,0.204909319,0.1087454701,0.355390425,0.311092912,0.05457081949,0.0430987737,7.148777354,0.03489600228,1,482.2255443,0
0.0211217762,0.221513913,0.111886176,0.350772282,0.294705839,0.05402254243,0.0428228405,7.076953058,0.03485263765,1,482.3632015,0
0.0224954999,0.245872498,0.1157294945,0.338177107,0.277725405,0.05350436193,0.0428225715,7.009071413,0.03481256935,1,482.50083,0
0.0244270644,0.267145979,0.1160156979,0.323744972,0.268666302,0.05303943573,0.0426247058,6.948166081,0.03479092465,1,482.6304843,0
0.0252738916,0.278367806,0.110543597,0.317917462,0.267897235,0.05261581362,0.0426087225,6.892671584,0.03478855016,1,482.754931,0
0.0241227576,0.277543398,0.1041968519,0.321615194,0.272521777,0.05220236422,0.0425059522,6.838509712,0.03480298305,1,482.8869206,0
0.0204749877,0.270826762,0.1018395484,0.331570062,0.275288656,0.0517656356,0.0414174569,6.781298264,0.03483967615,1,483.0202114,0
0.0185643458,0.263392504,0.1045552285,0.340523998,0.272963915,0.05131297989,0.0409909536,6.722000365,0.03488319472,1,483.1532542,0
0.0185359648,0.263517697,0.1084108442,0.342636715,0.266898768,0.05085157449,0.0401690965,6.661556258,0.03491416079,1,483.2846971,0
0.02000409,0.276115138,0.1081650523,0.337489793,0.258225935,0.05040690313,0.0390158688,6.60330431,0.03493339605,1,483.4199444,0
0.0225333663,0.302024689,0.1047481224,0.327205651,0.24348817,0.05004858121,0.0380035341,6.556364139,0.03497703187,1,483.5630692,0
0.0256707573,0.331424387,0.1050114643,0.311553614,0.226339777,0.04978220927,0.0377687526,6.521469414,0.03502915672,1,483.7045819,0
0.0290075136,0.356413232,0.1074213472,0.292358298,0.21479963,0.04959544081,0.0377004155,6.497002746,0.03507451676,1,483.8339317,0
0.0323338005,0.372735039,0.1104260379,0.275500051,0.209005089,0.04950439739,0.0375920939,6.485076058,0.0351039381,1,483.96927,0
0.0356108734,0.373982034,0.1123815459,0.268216195,0.209809344,0.04950768449,0.0375920939,6.485506669,0.03510260661,1,484.1088558,0
0.0385111552,0.363078331,0.1104683999,0.272203952,0.215738165,0.04959149425,0.0377004155,6.496485746,0.03506281891,1,484.2366635,0
0.0401529107,0.346373311,0.1044065617,0.284547632,0.22451958,0.04972431531,0.0377687526,6.513885305,0.03499325814,1,484.3723211,0
0.0389566464,0.327741776,0.100797353,0.300837033,0.231667187,0.04986667995,0.0380035341,6.532535074,0.03491049621,1,484.5061724,0
0.0358698065,0.3104571,0.1027572765,0.313118245,0.237797575,0.05000764478,0.0380035341,6.551001467,0.03481555827,1,484.6442366,0
0.0335567387,0.293264445,0.1103172421,0.318413995,0.24444757,0.05014648959,0.0380035341,6.569190136,0.03471246832,1,484.7735136,0
0.0316666007,0.280939282,0.1193253056,0.318520954,0.249547869,0.05028053557,0.0380035341,6.58675016,0.03460596731,1,484.9163169,0
0.0288900841,0.275755177,0.1290156015,0.316202449,0.250136697,0.05039902955,0.0380035341,6.60227287,0.03450502941,1,485.0521434,0
0.0253020728,0.277002037,0.138768685,0.31331162,0.245615566,0.05049471923,0.0380035341,6.614808219,0.03441713397,1,485.1941653,0
0.0227463542,0.282553729,0.146468781,0.308200313,0.24003082,0.05057728419,0.0380035341,6.625624229,0.03433678809,1,485.3236213,0
0.0217296711,0.291941889,0.150709845,0.299106632,0.236511963,0.05065893556,0.0380035341,6.636320558,0.03425465046,1,485.4593606,0
0.0228158961,0.305855465,0.154958853,0.284757616,0.231612166,0.05075524883,0.0380035341,6.648937597,0.03415761452,1,485.5975902,0
0.0253571092,0.334129167,0.162910191,0.262021548,0.215581974,0.05087537114,0.0380035341,6.664673619,0.03403930961,1,485.7387718,0
0.0289774711,0.374121577,0.173329419,0.233338456,0.190233098,0.05102385114,0.0380035341,6.684124499,0.03389969437,1,485.8723679,0
0.0332134901,0.418037078,0.18227082,0.204093875,0.162384734,0.05120184691,0.0380035341,6.707441946,0.03374293866,1,486.0106096,0
0.0377731416,0.459448516,0.18684858,0.177896587,0.138033167,0.05141003759,0.0380035341,6.734714925,0.03357359233,1,486.1500051,0
0.0422064833,0.48986162,0.186147285,0.160741226,0.1210433895,0.05164752455,0.0385111552,6.765825717,0.03339579243,1,486.2874555,0
0.0460627015,0.501941081,0.184178342,0.154923718,0.1128941626,0.0519096052,0.0389566464,6.800158281,0.03321434563,1,486.4244804,0
0.0484833392,0.488594178,0.187228205,0.160492806,0.1152014888,0.05218308958,0.0390158688,6.835984736,0.03303567111,1,486.5588417,0
0.0485799582,0.448586159,0.200218665,0.17666053,0.1259546975,0.05244720972,0.0401529107,6.870584474,0.03286576526,1,486.6872101,0
0.0447212176,0.407600932,0.216311567,0.193145465,0.138220833,0.05266640226,0.0401690965,6.899298696,0.03271627637,1,486.8391912,0
0.0378534544,0.37410486,0.226759982,0.207911952,0.153369749,0.05280875861,0.0401690965,6.917947377,0.0326099565,1,486.9714387,0
0.0300434485,0.346591828,0.228655026,0.221983957,0.172725748,0.05285598819,0.0401690965,6.924134453,0.0325721602,1,487.100895,0
0.0253590783,0.320478327,0.223409201,0.235952593,0.194800806,0.05282014967,0.0401690965,6.919439606,0.03260001279,1,487.2376315,0
0.0226824033,0.297400179,0.213330765,0.250530535,0.216056106,0.05270633524,0.0401690965,6.904529916,0.03267951623,1,487.3801461,0
0.0216655395,0.278004385,0.200973849,0.265399972,0.233956244,0.05252192723,0.0401529107,6.880372468,0.03278664095,1,487.5117025,0
0.0219924371,0.265642634,0.186076516,0.280403413,0.245885012,0.05226768144,0.0390158688,6.847066269,0.03289390508,1,487.6406694,0
0.0227304635,0.266252661,0.167068275,0.291305374,0.252643227,0.05193678664,0.0389566464,6.80371905,0.03297184774,1,487.7819656,0
0.0234542214,0.272141022,0.148188729,0.298793172,0.257422874,0.05152435927,0.0385111552,6.749691065,0.03298775555,1,487.9109303,0
0.0237464479,0.276221996,0.137499806,0.301965879,0.260565854,0.05102699969,0.0380035341,6.684536959,0.03291097427,1,488.0382193,0
0.0236473069,0.274475082,0.138115439,0.301602691,0.26215948,0.05044246869,0.0378534544,6.607963399,0.03270991862,1,488.1594505,0
0.0233040657,0.262743324,0.148422176,0.304256905,0.261273523,0.04979521233,0.0377731416,6.523172815,0.03239775379,1,488.2891906,0
0.0229286593,0.253413196,0.159470983,0.306990628,0.257196555,0.04911660194,0.0377687526,6.434274855,0.03201723907,1,488.4203366,0
0.0231254284,0.250769796,0.165252317,0.307786427,0.253066051,0.04843101324,0.0377004155,6.344462735,0.03159896803,1,488.5555758,0
0.0236913668,0.250680423,0.162943078,0.309141334,0.253543787,0.04772836649,0.0358698065,6.25241601,0.03111040543,1,488.6799382,0
0.0237129129,0.25193788,0.150986039,0.314542139,0.258821021,0.04698404446,0.0358521775,6.154909824,0.03049902025,1,488.819173,0
0.0229614017,0.253770634,0.140371804,0.318104704,0.264791475,0.04618782145,0.0356108734,6.05060461,0.02973905444,1,488.9532707,0
0.0227265483,0.256418997,0.135680857,0.317143118,0.268030494,0.04534148613,0.0347798495,5.939734683,0.02879500517,1,489.0888583,0
0.0231013887,0.257847394,0.141931583,0.310059223,0.2670604,0.04445068952,0.034386574,5.823040327,0.0276320419,1,489.2206016,0
0.0226210557,0.262263775,0.15751753,0.30267756,0.254920076,0.04352012647,0.0340827563,5.701136568,0.02625424937,1,489.3546591,0
0.0226428608,0.278063713,0.176848715,0.287756949,0.234687748,0.04259189224,0.0335567387,5.579537884,0.0247736388,1,489.4857017,0
0.0242382237,0.304273714,0.195530841,0.263927459,0.212029732,0.04175812647,0.0332134901,5.470314568,0.02349694103,1,489.6181476,0
0.0270874288,0.336265889,0.210981519,0.236044868,0.1896203,0.04107663205,0.0330134065,5.381038798,0.02259378448,1,489.7704395,0
0.0307370742,0.368708178,0.219860233,0.210103873,0.170590619,0.04053315237,0.0328816618,5.309842961,0.02196623437,1,489.9035857,0
0.0350339437,0.397922772,0.219612773,0.188113737,0.159316759,0.04009424704,0.0328816618,5.252346362,0.02148850964,1,490.0460034,0
0.0399665872,0.420732892,0.208076279,0.17378366,0.157440591,0.03972105496,0.0328816618,5.2034582,0.02105532475,1,490.1884325,0
0.0441297843,0.424425926,0.188717648,0.174236928,0.168489706,0.03937037425,0.0328816618,5.157519027,0.02058768988,1,490.3402125,0
0.0438968287,0.407298252,0.174107848,0.184612879,0.190084212,0.03898815626,0.0328816618,5.10744847,0.02002333331,1,490.4761156,0
0.0442997479,0.395221993,0.162260873,0.192542703,0.205674711,0.03857040696,0.0328816618,5.052723312,0.01931964808,1,490.6066759,0
0.0454342404,0.388535976,0.154968563,0.20026908,0.210792125,0.03812512883,0.0328816618,4.994391877,0.01845848974,1,490.7594453,0
0.046090942,0.386837246,0.149342064,0.212082667,0.205647085,0.03766086055,0.0328816618,4.933572732,0.01745255261,1,490.9004523,0
0.045870177,0.386278585,0.147687512,0.223963152,0.196200582,0.03721190294,0.0328816618,4.874759285,0.01644240398,1,491.0420392,0
0.0449294448,0.383052746,0.150815247,0.231427839,0.189774735,0.03679616536,0.0328816618,4.820297662,0.01552083328,1,491.1822688,0
0.0415249381,0.374196163,0.155857539,0.238968549,0.189452852,0.03638993986,0.0328816618,4.767082122,0.01466542634,1,491.3162173,0
