0_Der_avg,Blink_Averaged,Time_Average,1_Der_avg,3_Der_avg
-135.424622,0,31.1242,-97.33099743,-67.69500364
-155.1586435,0,31.1754,-85.40095585,50.3641184
12.57714339,0,31.2268,11.12106787,45.02532973
-143.2339751,0,31.2739,-69.30136699,-53.27749373
-276.9625926,0,31.3236,-227.4025844,-133.1722491
-99.16210951,0,31.3795,-140.019227,-6.377436541
-157.8168805,0,31.4254,-116.3502643,21.27048129
-255.9979155,0,31.4768,-100.1734894,-4.312729694
-173.0190951,0,31.5248,-45.50020091,26.60830785
-198.1305338,0,31.5739,-103.7360336,21.34890924
-223.180923,0,31.6238,-59.26535009,11.51229894
-131.9903657,0,31.6745,-11.38976604,-23.09167241
479.5000251,0,31.7241,467.4765411,17.10801798
1670.330204,1,31.7736,1616.367656,311.1014557
152.593481,0,31.8297,284.1215086,153.6267877
-2080.718407,0,31.8739,-1869.186433,-390.9618972
-1504.553278,0,31.9238,-1411.756514,-389.0558248
-501.7294324,0,31.9745,-444.6221076,-86.5426988
-154.1706741,0,32.0239,-119.3469399,-61.77517889
53.59618745,0,32.0737,23.5205013,-65.63893202
321.3324067,0,32.1249,213.2743509,53.34988157
361.0014219,0,32.173,274.2023084,89.29622067
241.4013734,0,32.2248,197.9712572,66.50195465
215.617529,0,32.2734,132.5062892,69.9826252
257.9500296,0,32.3242,212.4344193,77.06550197
260.6068415,0,32.375,174.3229859,71.83504158
201.7878193,0,32.4232,77.20901818,50.79520523
134.2700166,0,32.4742,66.67172692,17.9545875
98.6857163,0,32.5248,96.67044622,-15.94704311
135.041585,0,32.577,71.62142552,-35.34871681
201.6548285,0,32.6282,80.35500868,23.92266912
232.7095468,0,32.6748,151.6322143,-35.98005711
280.5814958,0,32.7232,115.6498335,-40.64836145
262.9149706,0,32.7742,132.6821078,21.38709804
219.095348,0,32.8252,170.1828713,36.77476777
220.195612,0,32.8732,145.7146413,90.94506185
57.4328235,0,32.9244,-8.015293935,40.34802259
81.17581825,0,32.979,42.97943762,-12.91155732
196.1004327,0,33.0232,140.354662,14.19332508
160.2973768,0,33.0776,142.8087588,77.73965767
131.8566613,0,33.1298,116.7045527,79.52905817
54.49980959,0,33.1812,13.89319167,23.27485454
30.28061702,0,33.2237,31.84479675,26.81533938
-29.47412326,0,33.2736,-32.23143051,32.12488917
-21.03895793,0,33.3247,-44.55589053,-13.3872918
17.76570926,0,33.3739,2.050002086,17.96469919
30.8128458,0,33.4236,20.73516608,56.90893752
41.22552364,0,33.4745,19.07982495,-1.725051195
-37.60171331,0,33.5241,-46.48184557,-121.328122
-98.54805227,0,33.5739,-78.65867444,-129.904338
-69.86100942,0,33.6248,-54.6888033,-10.95180655
-74.67547403,0,33.6804,-18.77606768,40.80077231
-73.40482069,0,33.7223,-24.5746741,29.96809252
-19.0302281,0,33.7745,18.11671855,17.97226655
124.7221661,0,33.8239,150.8068595,39.94161163
1080.982048,1,33.8737,921.589853,108.5464403
1605.946445,1,33.9246,1463.438759,313.5880474
-591.9247035,0,33.9739,-446.6195278,32.16155099
-1900.839006,0,34.0239,-1684.001347,-287.9803445
-1042.599275,0,34.0746,-911.1942006,-197.656582
-432.0736566,0,34.1241,-400.5697273,-147.0196263
-36.61193898,0,34.1736,-55.77121303,19.20824222
31.38498235,0,34.2268,35.56641626,68.59818938
-86.94454898,0,34.2714,-87.86624523,-47.94921928
-41.71901115,0,34.3248,-110.2094999,-113.105806
92.37646507,0,34.3732,36.26080603,2.604756441
-29.04542638,0,34.4242,5.730587541,-2.773449861
-156.6225526,0,34.475,-77.17078667,-65.94680134
-97.42096797,0,34.5234,0.251762543,-36.47299229
-23.4727281,0,34.5742,31.35151183,-14.68227648
-66.17972197,0,34.63,-22.08247649,19.26514066
-85.92729129,0,34.673,-36.12709293,51.72770813
9.97756675,0,34.7244,-16.13503374,30.98404099
91.40716041,0,34.7752,37.93596159,-15.28944804
18.71552034,0,34.8234,3.067018672,20.77408002
9.61192292,0,34.8744,-8.737505906,52.77528003
100.1550841,0,34.9252,103.0236295,78.7989804
79.81478862,0,34.9732,62.26612561,4.775935662
58.04052333,0,35.0242,37.1965732,26.71167302
-14.05541779,0,35.0748,-33.1537531,4.045665048
4.02264995,0,35.123,-51.05363649,-85.68173036
70.44178802,0,35.1741,54.8133609,-80.06282505
89.73044752,0,35.2237,58.21659965,-52.65396986
93.94949448,0,35.2748,83.12731714,14.48523976
-15.09308233,0,35.3243,15.34641631,-7.597557686
33.8660786,0,35.3736,30.87865147,23.66136849
129.2591848,0,35.4245,67.08551355,77.2175284
109.7685828,0,35.4743,1.576750511,17.95125119
37.20640966,0,35.5236,-36.20203852,-42.81555551
-10.60007735,0,35.5747,6.541594438,9.864864138
94.57689777,0,35.6243,119.5495223,48.17859928
160.4987589,0,35.6776,141.0492037,63.33507697
74.22239066,0,35.7245,45.87768533,55.98911238
56.06720297,0,35.7743,17.72007048,35.65257421
